timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-18T18:07:24,in/test/TestClass27206.java.jsonl,func_1,testHandleReplicateMessageSendAppendEntriesToFollower,1,rename,785,767,1552,10991.6,True
2026-05-18T18:11:39,in/test/TestClass73044.java.jsonl,func_1,testCompareBeansBySinglePropertyS,1,rename,597,782,1379,11704.6,True
2026-05-18T18:15:33,in/test/TestClass30027.java.jsonl,func_1,testPostRequestSetsHttpMethodAndEnablesOutput,1,rename,466,608,1074,7619.8,True
2026-05-18T18:19:24,in/test/TestClass13270.java.jsonl,func_1,testLoadsApplicationDataDictionariesForMultipleApplVersions,1,rename,455,546,1001,10078.1,True
2026-05-18T18:23:14,in/test/TestClass40145.java.jsonl,func_1,testReadAsStringPadsAndPreservesPrefixForEbcdicAndAscii,1,rename,551,549,1100,10066.0,True
2026-05-18T18:27:12,in/test/TestClass47446.java.jsonl,func_1,testAdaptExceptionExposesFromAndTo,1,rename,443,350,793,5925.2,True
2026-05-18T18:30:50,in/test/TestClass51164.java.jsonl,func_1,testAddNodeIncrementsIndex,1,rename,468,476,944,7495.9,True
2026-05-18T18:34:27,in/test/TestClass65594.java.jsonl,func_1,testExecuteStatementsFromDirectoryLoadsTablesAndCleansUp,1,rename,458,353,811,4598.4,True
2026-05-18T18:38:06,in/test/TestClass36753.java.jsonl,func_1,testYamlWriterReturnsWriterAndCreatesPluginYmlResource,1,rename,488,482,970,6755.6,True
2026-05-18T18:41:44,in/test/TestClass9239.java.jsonl,func_1,testNoPluginsWhenFilterExcludesAll,1,rename,475,478,953,5413.2,True
2026-05-18T18:45:37,in/test/TestClass42353.java.jsonl,func_1,testGetSplitsReturnsExpectedInputSplits,1,rename,774,576,1350,8179.2,True
2026-05-18T18:49:57,in/test/TestClass72159.java.jsonl,func_1,testUpdateCommitThrowsWhenAdditionsNotSet,1,rename,497,488,985,6857.4,True
2026-05-18T18:53:59,in/test/TestClass15201.java.jsonl,func_1,testCookiePathComparatorPrefersMoreSpecificPath,1,rename,523,690,1213,12840.7,True
2026-05-18T18:57:41,in/test/TestClass31888.java.jsonl,func_1,testGetRawFingerprintContainsExpectedAtomSignatures,1,rename,560,573,1133,10383.2,True
2026-05-18T19:02:23,in/test/TestClass24619.java.jsonl,func_1,testEscapeDoubleQuotesInString,1,rename,432,732,1164,11953.8,True
2026-05-18T19:06:23,in/test/TestClass32918.java.jsonl,func_1,testValidateFindBugsOnClassWithThreadSleep,1,rename,505,288,793,5701.8,True
2026-05-18T19:10:39,in/test/TestClass33576.java.jsonl,func_1,testSeriesTruncatorSplitsIntSequenceIntoEqualHeadAndTailWhenLimitIsSix,1,rename,488,689,1177,14603.7,True
2026-05-18T19:14:44,in/test/TestClass2032.java.jsonl,func_1,testEncodeBigIntegerToExpectedHexAndRoundTripDecode,1,rename,566,554,1120,10655.2,True
2026-05-18T19:18:41,in/test/TestClass54038.java.jsonl,func_1,testGenerateJsonSchemaProducesSingleDraft7FileForPersonParams,1,rename,504,683,1187,10980.4,True
2026-05-18T19:22:44,in/test/TestClass48751.java.jsonl,func_1,testJoinAddsTrailingCommaWhenLastElementIsEmpty,1,rename,454,422,876,7959.0,True
2026-05-18T19:26:52,in/test/TestClass4815.java.jsonl,func_1,testEciesP256HkdfHmacSha256Aes128GcmTemplateHasExpectedParameters,1,rename,734,698,1432,10986.4,True
2026-05-18T19:30:58,in/test/TestClass13159.java.jsonl,func_1,testShouldReturnGreetingWithFullName,1,rename,449,348,797,5031.7,True
2026-05-18T19:34:52,in/test/TestClass30767.java.jsonl,func_1,testShouldThrowCDKExceptionForUnsetBondOrder,1,rename,542,565,1107,7306.0,True
2026-05-18T19:39:02,in/test/TestClass9409.java.jsonl,func_1,testClearsPreviousViewModelWhenRequestingDifferentType,1,rename,504,626,1130,9476.3,True
2026-05-18T19:43:07,in/test/TestClass39058.java.jsonl,func_1,testGetConnectionReturnsPrimaryWhenSecondaryThrows,1,rename,585,1150,1735,13618.2,True
2026-05-18T19:47:39,in/test/TestClass11306.java.jsonl,func_1,testGetMaximumNegativeRealRootReturnsLargestNegativeRealRoot,1,rename,458,417,875,19033.3,True
2026-05-18T19:52:08,in/test/TestClass42038.java.jsonl,func_1,testInvokesComputationManagerWhenRunWithEmptySessionAndContingencies,1,rename,457,614,1071,9351.4,True
2026-05-18T19:56:34,in/test/TestClass18794.java.jsonl,func_1,testConvertsUriStringTrimmingWhitespaceAndTabs,1,rename,438,480,918,8134.2,True
2026-05-18T20:00:44,in/test/TestClass3285.java.jsonl,func_1,testNormalizationTrainerShouldNormalizeFeaturesCorrectly,1,rename,706,1023,1729,15140.7,True
2026-05-18T20:05:01,in/test/TestClass46973.java.jsonl,func_1,testIsRequestLoggingOnReturnsTrueWhenJmsLoggerProcessorPresentAndEnabled,1,rename,463,356,819,6586.3,True
2026-05-18T20:09:04,in/test/TestClass55807.java.jsonl,func_1,testDeleteUserThenGetReturnsNull,1,rename,445,349,794,6700.6,True
2026-05-18T20:13:10,in/test/TestClass22631.java.jsonl,func_1,testPopulateMethodDeclarationsAddsAllMethodsToClass,1,rename,558,621,1179,9201.7,True
2026-05-18T20:17:09,in/test/TestClass50694.java.jsonl,func_1,testShouldCreateAndLoginToNewWorkspace,1,rename,497,486,983,9994.8,True
2026-05-18T20:21:28,in/test/TestClass25504.java.jsonl,func_1,testRefreshReturnsAccessTokenFromCloudShell,1,rename,685,930,1615,17271.6,True
2026-05-18T20:26:02,in/test/TestClass12100.java.jsonl,func_1,testGroupedInfluxDbHttpSenderEmptyPayloadReturnsZero,1,rename,607,425,1032,6987.2,True
2026-05-18T20:30:35,in/test/TestClass13046.java.jsonl,func_1,testCheckAllowedReturnsAuthIdentityForNoAuthExecutor,1,rename,529,638,1167,26092.8,True
2026-05-18T20:34:49,in/test/TestClass55091.java.jsonl,func_1,testSerializeAndDeserializeKeyPreservesEquality,1,rename,492,563,1055,6147.0,True
2026-05-18T20:38:29,in/test/TestClass70680.java.jsonl,func_1,testGetNewZipDestinationReturnsNonEmptyPath,1,rename,444,415,859,4901.3,True
2026-05-18T20:41:56,in/test/TestClass21387.java.jsonl,func_1,testShouldThrowWhenDownloadedFilesCountMismatch,1,rename,620,430,1050,5606.9,True
2026-05-18T20:45:15,in/test/TestClass69394.java.jsonl,func_1,testBinarySerializationsPerSecond,1,rename,690,787,1477,9278.5,True
2026-05-18T20:48:40,in/test/TestClass35878.java.jsonl,func_1,testObserverDisposesUpstreamDisposable,1,rename,485,356,841,4159.8,True
2026-05-18T20:52:27,in/test/TestClass75101.java.jsonl,func_1,testToStringReturnsDefaultLongValue,1,rename,431,668,1099,8817.1,True
2026-05-18T20:57:04,in/test/TestClass22297.java.jsonl,func_1,testGetBusinessObjectDefinitionColumnReturnsExpectedColumn,1,rename,617,439,1056,8169.4,True
2026-05-18T21:02:40,in/test/TestClass10820.java.jsonl,func_1,testLogicalTimeSameAndCounterIncrementsWhenClockJumpsForwardBeyondMaxDrift,1,rename,596,767,1363,16445.1,True
2026-05-18T21:08:00,in/test/TestClass77515.java.jsonl,func_1,testAppendRelevantOutlineToAddsChildrenWhenMappingPresent,1,rename,537,555,1092,11810.4,True
2026-05-18T21:12:35,in/test/TestClass46951.java.jsonl,func_1,testCheckConditionReturnsFalseWhenXQueryEvaluatesToFalse,1,rename,477,610,1087,8983.7,True
2026-05-18T21:17:04,in/test/TestClass75947.java.jsonl,func_1,testToJsonReturnsKnownJsonForRegularOrSpecialFieldType,1,rename,466,425,891,7541.3,True
2026-05-18T21:21:46,in/test/TestClass44152.java.jsonl,func_1,testUninstallIotLauncherAppsTaskReturnsSuccess,1,rename,450,293,743,6103.9,True
2026-05-18T21:25:58,in/test/TestClass74838.java.jsonl,func_1,testBuildsJsonWithConnectionSourceAndTargetMetrics,1,rename,478,608,1086,7940.9,True
2026-05-18T21:30:21,in/test/TestClass25630.java.jsonl,func_1,testSaveFixationSequenceCreatesImageFileForMouseAndGaze,1,rename,585,706,1291,10345.7,True
2026-05-18T21:34:33,in/test/TestClass61739.java.jsonl,func_1,testThrowsIllegalQueryExceptionForEmptyFilterValue,1,rename,454,479,933,5913.1,True
2026-05-18T21:38:35,in/test/TestClass71980.java.jsonl,func_1,testAddObjectPersistsRecordModelToRepository,1,rename,505,678,1183,8210.1,True
2026-05-18T21:42:35,in/test/TestClass67337.java.jsonl,func_1,testReadCommitMarkerThrowsEofOnIncompleteEntry,1,rename,627,647,1274,6398.6,True
2026-05-18T21:46:26,in/test/TestClass5272.java.jsonl,func_1,testPrependAddsDeferredKeywordToRawSqlBuilder,1,rename,461,554,1015,5951.8,True
2026-05-18T21:50:29,in/test/TestClass280.java.jsonl,func_1,testActualValueIsGreaterThanExpected,1,rename,445,612,1057,7371.8,True
2026-05-18T21:54:40,in/test/TestClass27655.java.jsonl,func_1,testReadyCohortCanCommitAndPreCommitAndCommitReturnNull,1,rename,456,679,1135,7020.6,True
2026-05-18T21:58:47,in/test/TestClass74087.java.jsonl,func_1,testShouldHaveNoFeaturesAfterRemovingAllFeatures,1,rename,444,351,795,5808.1,True
2026-05-18T22:02:36,in/test/TestClass9158.java.jsonl,func_1,testOnTextMessageProcessesStanza,1,rename,502,489,991,7381.8,True
2026-05-18T22:05:49,in/test/TestClass11553.java.jsonl,func_1,testValidatePesThrowsSignatureExceptionForExpiredFile,1,rename,479,680,1159,10489.2,True
2026-05-18T22:08:50,in/test/TestClass45720.java.jsonl,func_1,testBuildConfigWithEmptyInputYieldsNoSourceFiles,1,rename,496,561,1057,11446.3,True
2026-05-18T22:11:45,in/test/TestClass65931.java.jsonl,func_1,testSetPrimaryKeyConvertsVariousJdbcTypes,1,rename,601,543,1144,8690.8,True
2026-05-18T22:14:40,in/test/TestClass1493.java.jsonl,func_1,testStoreOrganizationCallsRepositoryStoreOnce,1,rename,476,556,1032,6921.6,True
2026-05-18T22:17:37,in/test/TestClass60339.java.jsonl,func_1,testShouldNotLogWhenSessionIdIsNull,1,rename,569,503,1072,7666.6,True
2026-05-18T22:20:33,in/test/TestClass72263.java.jsonl,func_1,testUserExistsReturnsTrueThenFalseWhenEngineIsStubbed,1,rename,473,482,955,8765.1,True
2026-05-18T22:23:25,in/test/TestClass16329.java.jsonl,func_1,testAddCoordinatesReturnsSum,1,rename,474,489,963,7119.0,True
2026-05-18T22:26:13,in/test/TestClass1937.java.jsonl,func_1,testGetProxyBeanReturnsMicroserviceProxyBean,1,rename,441,415,856,7692.7,True
2026-05-18T22:28:58,in/test/TestClass27991.java.jsonl,func_1,testAssignMetadataAddsSixAttributesAndNoElements,1,rename,490,551,1041,8405.6,True
2026-05-18T22:31:50,in/test/TestClass29714.java.jsonl,func_1,testShouldReturnUserNamesForIdsWithinTimeout,1,rename,537,630,1167,9876.9,True
2026-05-18T22:34:45,in/test/TestClass31291.java.jsonl,func_1,testSimplifyMolecularFormulaExpandsParenthesesAndDot,1,rename,461,617,1078,8311.3,True
2026-05-18T22:37:36,in/test/TestClass76709.java.jsonl,func_1,testFindAndSetVirtualRouterProvider,1,rename,583,495,1078,8319.2,True
2026-05-18T22:40:25,in/test/TestClass11441.java.jsonl,func_1,testCreateGameUsingFirstTwoUsersWhenMultipleUsersExist,1,rename,541,417,958,5733.3,True
2026-05-18T22:43:33,in/test/TestClass16795.java.jsonl,func_1,testGetEntityClassFromNodeLabelsReturnsEntityClass,1,rename,596,580,1176,9154.5,True
2026-05-18T22:46:29,in/test/TestClass70472.java.jsonl,func_1,testDetectsFixmeWithCaseSensitiveStringMatch,1,rename,606,626,1232,10841.7,True
