timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-18T16:06:48,in/test/TestClass72263.java.jsonl,func_1,testUserExistsReturnsTrueThenFalseWhenStubbed,1,rename,473,352,825,7158.9,True
2026-05-18T16:07:55,in/test/TestClass16329.java.jsonl,func_1,testAddReturnsSumOfCoordinates,1,rename,474,362,836,8566.5,True
2026-05-18T16:09:28,in/test/TestClass1937.java.jsonl,func_1,testGetProxyBeanReturnsMicroserviceProxyBean,1,rename,441,480,921,10051.0,True
2026-05-18T16:10:45,in/test/TestClass27991.java.jsonl,func_1,testAssignMetadataToPopulatesAttributesAndNoChildElements,1,rename,490,616,1106,9516.1,True
2026-05-18T16:12:03,in/test/TestClass29714.java.jsonl,func_1,testQueryUsersByIdsReturnsExpectedNames,1,rename,537,886,1423,17220.3,True
2026-05-18T16:13:37,in/test/TestClass31291.java.jsonl,func_1,testSimplifyMolecularFormulaExpandsGroupedMultipliers,1,rename,461,616,1077,11117.0,True
2026-05-18T16:14:56,in/test/TestClass76709.java.jsonl,func_1,testFindAndSetVirtualRouterProvider,1,rename,583,430,1013,8715.7,True
2026-05-18T16:16:09,in/test/TestClass11441.java.jsonl,func_1,testCreateGameWithTwoUsersAsAdmin,1,rename,541,478,1019,9181.1,True
2026-05-18T16:17:21,in/test/TestClass16795.java.jsonl,func_1,testShouldResolveEntityClassFromNodeLabels,1,rename,596,711,1307,12893.1,True
2026-05-18T16:18:41,in/test/TestClass70472.java.jsonl,func_1,testDetectsFixmeAsHighPriorityInCaseSensitiveStringMatch,1,rename,606,757,1363,14549.6,True
