timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-07T21:14:59,in/test/TestClass22185.java.jsonl,func_1,testExecuteWithSecurityException,1,rename,512,60,572,6311.7,True
2026-05-07T21:17:17,in/test/TestClass38522.java.jsonl,func_1,testAddHostEntries,1,rename,778,62,840,9833.2,True
2026-05-07T21:19:28,in/test/TestClass58375.java.jsonl,func_1,ocdsByProjectId,1,rename,453,33,486,3698.1,True
2026-05-07T21:21:47,in/test/TestClass60128.java.jsonl,func_1,synchronizeLecturerMappingNewMappingByEmail,1,rename,500,42,542,4022.6,True
2026-05-07T21:24:05,in/test/TestClass30375.java.jsonl,func_1,testAromaticity,1,rename,620,68,688,8238.3,True
2026-05-07T21:26:22,in/test/TestClass28202.java.jsonl,func_1,testCreateComponent,1,rename,545,45,590,4342.7,True
2026-05-07T21:28:39,in/test/TestClass64221.java.jsonl,func_1,testFillAttribute,1,rename,508,46,554,4696.1,True
2026-05-07T21:30:55,in/test/TestClass73470.java.jsonl,func_1,testMessageResource,1,rename,455,37,492,3680.2,True
2026-05-07T21:33:05,in/test/TestClass11989.java.jsonl,func_1,testEvaluate,1,rename,677,36,713,4282.4,True
2026-05-07T21:35:18,in/test/TestClass32733.java.jsonl,func_1,testCalculate_Fluorine,1,rename,513,51,564,4877.6,True
2026-05-07T21:37:31,in/test/TestClass32696.java.jsonl,func_1,testInitiate_WithSetReactionCenter,1,rename,815,74,889,7366.4,True
2026-05-07T21:39:57,in/test/TestClass63111.java.jsonl,func_1,testFieldNameCandidatesFor,1,rename,446,31,477,3288.3,True
2026-05-07T21:42:23,in/test/TestClass7920.java.jsonl,func_1,testCompletableFutureTask,1,rename,548,56,604,7202.7,True
2026-05-07T21:44:36,in/test/TestClass52826.java.jsonl,func_1,testRemoveAll,1,rename,520,39,559,3766.5,True
2026-05-07T21:46:53,in/test/TestClass4250.java.jsonl,func_1,testFormat,1,rename,447,35,482,4107.4,True
2026-05-07T21:49:07,in/test/TestClass39292.java.jsonl,func_1,testCheckPolicyAssertionQuota,1,rename,530,51,581,6141.3,True
2026-05-07T21:51:23,in/test/TestClass62847.java.jsonl,func_1,testEncode,1,rename,617,57,674,6094.5,True
2026-05-07T21:54:05,in/test/TestClass32425.java.jsonl,func_1,testCalculate,1,rename,474,36,510,4040.2,True
2026-05-07T21:56:12,in/test/TestClass58360.java.jsonl,func_1,ocdsPackages,1,rename,441,30,471,3121.8,True
2026-05-07T21:58:20,in/test/TestClass71832.java.jsonl,func_1,createKeyManager,1,rename,462,20,482,2279.7,True
2026-05-07T22:00:34,in/test/TestClass22251.java.jsonl,func_1,getJobs,1,rename,518,38,556,4619.7,True
2026-05-07T22:02:50,in/test/TestClass46099.java.jsonl,func_1,testClusterMetrics,1,rename,501,45,546,5085.4,True
2026-05-07T22:05:03,in/test/TestClass12981.java.jsonl,func_1,testNullPut,1,rename,465,35,500,3357.3,True
2026-05-07T22:07:18,in/test/TestClass22308.java.jsonl,func_1,testInvalidateUnregisteredBusinessObjectData,1,rename,939,94,1033,10452.9,True
2026-05-07T22:09:40,in/test/TestClass73162.java.jsonl,func_1,testSetPropertyValue,1,rename,632,54,686,5743.7,True
2026-05-07T22:11:53,in/test/TestClass51012.java.jsonl,func_1,testJCRSQL2SelectAllNodeTypes,1,rename,548,74,622,6966.3,True
2026-05-07T22:14:09,in/test/TestClass67276.java.jsonl,func_1,testExecuteWithIOException,1,rename,499,39,538,4054.4,True
2026-05-07T22:16:18,in/test/TestClass20354.java.jsonl,func_1,testBuildWithNoItemWriter,1,rename,452,22,474,2557.4,True
2026-05-07T22:18:25,in/test/TestClass53992.java.jsonl,func_1,testWithSchemaNameFunction,1,rename,479,33,512,3398.4,True
2026-05-07T22:20:38,in/test/TestClass28751.java.jsonl,func_1,testFindOrAllocate,1,rename,484,50,534,4690.5,True
2026-05-07T22:22:50,in/test/TestClass38736.java.jsonl,func_1,testIsRestrictedCertificateRestrictedOu1,1,rename,579,71,650,8086.9,True
2026-05-07T22:24:59,in/test/TestClass25954.java.jsonl,func_1,writeParameterEntries,1,rename,503,30,533,3123.5,True
2026-05-07T22:27:09,in/test/TestClass218.java.jsonl,func_1,testGetPageInfo,1,rename,463,38,501,3646.1,True
2026-05-07T22:29:35,in/test/TestClass22068.java.jsonl,func_1,performUploadWithDuplicateManifestFile,1,rename,663,77,740,8067.0,True
2026-05-07T22:31:41,in/test/TestClass65646.java.jsonl,func_1,coalesceReturnsSecondValueWhenFirstIsNull,1,rename,446,47,493,4874.8,True
2026-05-07T22:33:58,in/test/TestClass75545.java.jsonl,func_1,testConnectionWithEnforcement,1,rename,546,42,588,4088.7,True
2026-05-07T22:36:23,in/test/TestClass69380.java.jsonl,func_1,testToJson,1,rename,646,73,719,8293.4,True
2026-05-07T22:38:41,in/test/TestClass1148.java.jsonl,func_1,getBalance_nullAccount,1,rename,461,35,496,3522.2,True
2026-05-07T22:40:55,in/test/TestClass19667.java.jsonl,func_1,testClearCache,1,rename,554,50,604,5745.9,True
2026-05-07T22:43:22,in/test/TestClass48477.java.jsonl,func_1,testOfferTimeout,1,rename,468,37,505,5486.9,True
2026-05-07T22:45:40,in/test/TestClass65705.java.jsonl,func_1,testReadPatchApplyPlan,1,rename,510,35,545,3768.0,True
2026-05-07T22:48:15,in/test/TestClass36051.java.jsonl,func_1,testPredicateReverseFor,1,rename,501,49,550,5866.4,True
2026-05-07T22:50:29,in/test/TestClass29390.java.jsonl,func_1,testPostRequest,1,rename,566,45,611,5524.0,True
2026-05-07T22:52:35,in/test/TestClass36208.java.jsonl,func_1,testBlockingGetWithInterrupt,1,rename,471,39,510,4028.4,True
2026-05-07T22:54:55,in/test/TestClass824.java.jsonl,func_1,testEquals,1,rename,545,43,588,5593.0,True
2026-05-07T22:57:04,in/test/TestClass6206.java.jsonl,func_1,testSetTrueColor,1,rename,451,31,482,3206.1,True
2026-05-07T22:59:18,in/test/TestClass58530.java.jsonl,func_1,testApply,1,rename,434,27,461,3141.7,True
2026-05-07T23:01:39,in/test/TestClass54056.java.jsonl,func_1,testGenerate,1,rename,657,53,710,6362.6,True
2026-05-07T23:04:00,in/test/TestClass44813.java.jsonl,func_1,shouldNotUpdateWhenSourceIsUpdatedInSameLoop,1,rename,462,43,505,4319.2,True
2026-05-07T23:06:21,in/test/TestClass57197.java.jsonl,func_1,tryLockThrowsTDPExceptionWhenPreparationDoesNotExist,1,rename,503,51,554,4664.9,True
2026-05-07T23:08:38,in/test/TestClass30128.java.jsonl,func_1,shouldGenerateEqualInstallments,1,rename,527,46,573,4870.9,True
