timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-10T02:33:42,in/test/TestClass21387.java.jsonl,func_1,testValidateDownloadedS3Files_ExtraFile,1,rename,615,63,678,8805.9,True
2026-05-10T02:36:13,in/test/TestClass70680.java.jsonl,func_1,getNewZipDestination,1,rename,441,31,472,3690.9,True
2026-05-10T02:38:40,in/test/TestClass66990.java.jsonl,func_1,testIsReadOnly,1,rename,448,29,477,3436.8,True
2026-05-10T02:41:12,in/test/TestClass16795.java.jsonl,func_1,shouldGetEntityClassFromNodeLabels,1,rename,589,73,662,8795.1,True
2026-05-10T02:43:33,in/test/TestClass27206.java.jsonl,func_1,testHandleReplicateMessageSendAppendEntriesToFollower,1,rename,777,60,837,6498.6,True
2026-05-10T02:46:02,in/test/TestClass27991.java.jsonl,func_1,testAssignMetadataTo,1,rename,487,39,526,4998.5,True
2026-05-10T02:48:26,in/test/TestClass75101.java.jsonl,func_1,testToString,1,rename,428,18,446,2115.5,True
2026-05-10T02:50:53,in/test/TestClass69842.java.jsonl,func_1,testExecute,1,rename,654,65,719,10508.7,True
2026-05-10T02:53:16,in/test/TestClass28172.java.jsonl,func_1,testEncodeArray,1,rename,556,29,585,3044.7,True
2026-05-10T02:55:39,in/test/TestClass33576.java.jsonl,func_1,testCreate,1,rename,488,37,525,4305.8,True
2026-05-10T02:58:00,in/test/TestClass29714.java.jsonl,func_1,queryAllAsList,1,rename,536,55,591,6241.2,True
2026-05-10T03:00:35,in/test/TestClass1937.java.jsonl,func_1,getProxyBean,1,rename,441,29,470,2977.8,True
2026-05-10T03:03:02,in/test/TestClass41555.java.jsonl,func_1,testEquals,1,rename,455,36,491,4379.0,True
2026-05-10T03:05:19,in/test/TestClass25630.java.jsonl,func_1,testSaveToFile,1,rename,584,56,640,6543.0,True
2026-05-10T03:07:32,in/test/TestClass18539.java.jsonl,func_1,nullBuffer,1,rename,441,19,460,2723.3,True
2026-05-10T03:09:51,in/test/TestClass1493.java.jsonl,func_1,testStore,1,rename,477,44,521,4328.4,True
2026-05-10T03:12:23,in/test/TestClass11306.java.jsonl,func_1,testGetMaximumNegativeRealRoot,1,rename,457,22,479,2939.0,True
2026-05-10T03:14:51,in/test/TestClass71651.java.jsonl,func_1,testFindByCreatedBy,1,rename,422,21,443,2294.1,True
2026-05-10T03:17:13,in/test/TestClass32918.java.jsonl,func_1,testValidate,1,rename,507,27,534,5044.1,True
2026-05-10T03:19:42,in/test/TestClass51164.java.jsonl,func_1,testAddNode,1,rename,464,29,493,5218.2,True
2026-05-10T03:22:23,in/test/TestClass22631.java.jsonl,func_1,populateMethodDeclarations,1,rename,555,54,609,6591.4,True
2026-05-10T03:25:01,in/test/TestClass22297.java.jsonl,func_1,getBusinessObjectDefinitionColumnWithEvents,1,rename,613,74,687,10298.9,True
2026-05-10T03:27:31,in/test/TestClass11441.java.jsonl,func_1,createGame,1,rename,539,27,566,3037.6,True
2026-05-10T03:30:13,in/test/TestClass32356.java.jsonl,func_1,testHasCoordinates,1,rename,506,47,553,6012.0,True
2026-05-10T03:32:44,in/test/TestClass74838.java.jsonl,func_1,testToJson,1,rename,472,18,490,3316.9,True
2026-05-10T03:35:16,in/test/TestClass62845.java.jsonl,func_1,testEncodeDataLineLocRefWp,1,rename,483,40,523,5138.7,True
2026-05-10T03:37:43,in/test/TestClass42353.java.jsonl,func_1,testGetSplits,1,rename,758,70,828,7843.0,True
