timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-08T21:56:25,in/test/TestClass27206.java.jsonl,func_1,testHandleReplicateMessageSendAppendEntriesToFollower,1,rename,777,77,854,17434.8,True
2026-05-08T21:59:23,in/test/TestClass27991.java.jsonl,func_1,testAssignMetadataTo,1,rename,487,39,526,4506.1,True
2026-05-08T22:02:03,in/test/TestClass75101.java.jsonl,func_1,testToString,1,rename,428,19,447,2478.8,True
2026-05-08T22:05:01,in/test/TestClass69842.java.jsonl,func_1,testExecute,1,rename,654,59,713,8530.5,True
2026-05-08T22:08:12,in/test/TestClass28172.java.jsonl,func_1,testEncodeDecode,1,rename,556,29,585,4779.5,True
2026-05-08T22:11:09,in/test/TestClass33576.java.jsonl,func_1,testCreate,1,rename,488,37,525,4384.6,True
2026-05-08T22:14:02,in/test/TestClass29714.java.jsonl,func_1,queryAllAsList,1,rename,536,44,580,8465.3,True
2026-05-08T22:17:20,in/test/TestClass1937.java.jsonl,func_1,getProxyBean,1,rename,441,37,478,5318.7,True
2026-05-08T22:20:18,in/test/TestClass41555.java.jsonl,func_1,testEquals,1,rename,455,37,492,5329.9,True
2026-05-08T22:23:18,in/test/TestClass25630.java.jsonl,func_1,testSaveToFile,1,rename,584,53,637,8701.0,True
2026-05-08T22:26:22,in/test/TestClass18539.java.jsonl,func_1,testDecodeblueReaderPacket_nullBuffer,1,rename,441,29,470,4019.3,True
2026-05-08T22:29:32,in/test/TestClass1493.java.jsonl,func_1,store,1,rename,477,42,519,7126.3,True
2026-05-08T22:32:35,in/test/TestClass11306.java.jsonl,func_1,testGetMaximumNegativeRealRoot,1,rename,457,23,480,2876.5,True
2026-05-08T22:35:28,in/test/TestClass71651.java.jsonl,func_1,testFindByCreatedBy,1,rename,422,21,443,2562.0,True
2026-05-08T22:38:15,in/test/TestClass32918.java.jsonl,func_1,test,1,rename,507,25,532,3462.1,True
2026-05-08T22:41:15,in/test/TestClass51164.java.jsonl,func_1,testAddNode,1,rename,464,22,486,3385.4,True
2026-05-08T22:44:13,in/test/TestClass22631.java.jsonl,func_1,testPopulateMethodDeclarations,1,rename,555,58,613,8306.6,True
2026-05-08T22:47:23,in/test/TestClass22297.java.jsonl,func_1,testGetBusinessObjectDefinitionColumn,1,rename,613,60,673,7493.9,True
2026-05-08T22:50:25,in/test/TestClass11441.java.jsonl,func_1,createGame,1,rename,539,27,566,4113.9,True
2026-05-08T22:53:19,in/test/TestClass32356.java.jsonl,func_1,testHasCoordinates,1,rename,506,38,544,6295.3,True
2026-05-08T22:56:31,in/test/TestClass74838.java.jsonl,func_1,testToJson,1,rename,472,37,509,5883.9,True
2026-05-08T22:59:28,in/test/TestClass62845.java.jsonl,func_1,testEncodeData,1,rename,483,30,513,4333.3,True
2026-05-08T23:02:25,in/test/TestClass42353.java.jsonl,func_1,testGetSplits,1,rename,758,60,818,9225.4,True
