timestamp,file_path,method_name,new_method_name,attempt,call_type,prompt_tokens,completion_tokens,total_tokens,latency_ms,success
2026-05-24T11:34:34,in/test/TestClass54038.java.jsonl,func_1,testJsonSchemaGenerationForPersonClasses,1,rename,505,32,537,603.7,True
2026-05-24T11:38:00,in/test/TestClass48751.java.jsonl,func_1,testJoinListWithTrailingEmptyString,1,rename,455,33,488,1319.9,True
2026-05-24T11:41:22,in/test/TestClass4815.java.jsonl,func_1,testEciesP256HkdfHmacSha256Aes128GcmTemplateProperties,1,rename,735,53,788,959.1,True
2026-05-24T11:44:59,in/test/TestClass13159.java.jsonl,func_1,testSayHelloReturnsGreetingWithFullName,1,rename,450,23,473,885.0,True
2026-05-24T11:48:20,in/test/TestClass30767.java.jsonl,func_1,testToBeamEdgeThrowsExceptionForUnsetBondOrder,1,rename,543,44,587,1600.1,True
2026-05-24T11:51:45,in/test/TestClass9409.java.jsonl,func_1,testViewModelProviderClearsPreviousViewModel,1,rename,505,46,551,1334.9,True
2026-05-24T11:55:17,in/test/TestClass39058.java.jsonl,func_1,testGetConnectionReturnsSameConnectionWhenAvailable,1,rename,586,52,638,1067.4,True
2026-05-24T11:58:58,in/test/TestClass11306.java.jsonl,func_1,testGetMaximumNegativeRealRootReturnsCorrectValue,1,rename,459,25,484,781.2,True
2026-05-24T12:02:36,in/test/TestClass42038.java.jsonl,func_1,testRunInvokesComputationManagerExecuteOnce,1,rename,458,25,483,1300.2,True
2026-05-24T12:05:35,in/test/TestClass18794.java.jsonl,func_1,testConvertShouldTrimAndNormalizeUri,1,rename,439,23,462,598.1,True
2026-05-24T12:08:25,in/test/TestClass3285.java.jsonl,func_1,testNormalizationPreprocessorAppliesCorrectScaling,1,rename,707,53,760,878.1,True
2026-05-24T12:11:17,in/test/TestClass46973.java.jsonl,func_1,testIsRequestLoggingOnReturnsTrueWhenProcessorEnabled,1,rename,464,27,491,1815.6,True
2026-05-24T12:14:05,in/test/TestClass55807.java.jsonl,func_1,testUserIsDeletedAndCannotBeRetrieved,1,rename,446,24,470,962.8,True
2026-05-24T12:16:53,in/test/TestClass22631.java.jsonl,func_1,testPopulateMethodDeclarationsAddsAllMethods,1,rename,559,34,593,1272.3,True
2026-05-24T12:19:46,in/test/TestClass50694.java.jsonl,func_1,testWorkspaceCreationAndLogin,1,rename,498,31,529,675.4,True
2026-05-24T12:22:41,in/test/TestClass25504.java.jsonl,func_1,testCloudShellCredentialReturnsExpectedToken,1,rename,686,85,771,2445.8,True
2026-05-24T12:25:49,in/test/TestClass12100.java.jsonl,func_1,testGroupedInfluxDbHttpSenderInitialization,1,rename,608,36,644,801.3,True
2026-05-24T12:29:30,in/test/TestClass13046.java.jsonl,func_1,testCheckAllowedReturnsAuthIdentity,1,rename,530,48,578,952.4,True
2026-05-24T12:33:25,in/test/TestClass55091.java.jsonl,func_1,testSerializationAndDeserializationOfKey,1,rename,493,42,535,825.5,True
2026-05-24T12:37:35,in/test/TestClass70680.java.jsonl,func_1,testGetNewZipDestinationReturnsValidFile,1,rename,445,24,469,1309.3,True
2026-05-24T12:41:04,in/test/TestClass21387.java.jsonl,func_1,testShouldThrowWhenLocalFilesCountMismatch,1,rename,621,37,658,2053.8,True
2026-05-24T12:44:04,in/test/TestClass69394.java.jsonl,func_1,testBinarySerializationThroughput,1,rename,691,82,773,1292.1,True
2026-05-24T12:47:09,in/test/TestClass35878.java.jsonl,func_1,testDisposeMarksObserverAndDisposableAsDisposed,1,rename,486,27,513,2376.2,True
2026-05-24T12:50:02,in/test/TestClass75101.java.jsonl,func_1,testToStringReturnsDefaultLongValue,1,rename,432,23,455,742.7,True
2026-05-24T12:53:08,in/test/TestClass22297.java.jsonl,func_1,testGetBusinessObjectDefinitionColumnReturnsExpectedColumn,1,rename,618,53,671,1416.1,True
2026-05-24T12:56:13,in/test/TestClass10820.java.jsonl,func_1,testLogicalTimeIncrementsWithCounter,1,rename,597,41,638,949.4,True
2026-05-24T12:59:17,in/test/TestClass77515.java.jsonl,func_1,testOutlineDistillerAppendsRelevantOutline,1,rename,538,33,571,968.6,True
2026-05-24T13:02:22,in/test/TestClass46951.java.jsonl,func_1,testCheckConditionReturnsFalseWhenXQueryEvaluatesToFalse,1,rename,478,28,506,2329.1,True
2026-05-24T13:05:11,in/test/TestClass75947.java.jsonl,func_1,testToJsonReturnsKnownJson,1,rename,467,31,498,1074.7,True
2026-05-24T13:07:55,in/test/TestClass44152.java.jsonl,func_1,testUninstallIotLauncherAppsTaskRunsSuccessfully,1,rename,451,27,478,884.9,True
2026-05-24T13:11:13,in/test/TestClass74838.java.jsonl,func_1,testJsonOutputMatchesKnownJson,1,rename,479,22,501,824.1,True
2026-05-24T13:15:05,in/test/TestClass25630.java.jsonl,func_1,testSaveFixationSequenceFiles,1,rename,586,54,640,1053.8,True
2026-05-24T13:18:59,in/test/TestClass61739.java.jsonl,func_1,testShouldThrowIllegalQueryExceptionForInvalidFilter,1,rename,455,25,480,1672.5,True
2026-05-24T13:22:32,in/test/TestClass71980.java.jsonl,func_1,testAddObjectInsertsStatements,1,rename,506,30,536,699.2,True
2026-05-24T13:26:26,in/test/TestClass67337.java.jsonl,func_1,testReadMarkerThrowsEOFException,1,rename,628,59,687,1143.3,True
2026-05-24T13:29:36,in/test/TestClass5272.java.jsonl,func_1,testPrependToAddsDeferredKeyword,1,rename,462,34,496,894.5,True
2026-05-24T13:32:29,in/test/TestClass280.java.jsonl,func_1,testValueComparison,1,rename,446,29,475,767.5,True
2026-05-24T13:35:26,in/test/TestClass27655.java.jsonl,func_1,testCommitPhasesReturnExpectedFutures,1,rename,457,24,481,1520.1,True
2026-05-24T13:38:26,in/test/TestClass74087.java.jsonl,func_1,testRemoveAllFeaturesResultsInNoFeatures,1,rename,445,24,469,1154.5,True
2026-05-24T13:41:26,in/test/TestClass9158.java.jsonl,func_1,testProcessStanzaOnTextMessage,1,rename,503,33,536,1200.8,True
2026-05-24T13:44:25,in/test/TestClass11553.java.jsonl,func_1,testValidatePesThrowsSignatureException,1,rename,480,31,511,866.6,True
2026-05-24T13:47:20,in/test/TestClass45720.java.jsonl,func_1,testConfigBuildReturnsEmptySources,1,rename,497,41,538,1075.6,True
2026-05-24T13:50:18,in/test/TestClass65931.java.jsonl,func_1,testSetPrimaryKeyStoresCorrectValues,1,rename,602,24,626,750.6,True
2026-05-24T13:53:19,in/test/TestClass1493.java.jsonl,func_1,testStoreCallsRepositoryHandlerStoreOnce,1,rename,477,35,512,805.5,True
2026-05-24T13:56:27,in/test/TestClass60339.java.jsonl,func_1,testShouldNotLogWhenSessionIdIsNull,1,rename,570,45,615,1426.0,True
2026-05-24T13:59:37,in/test/TestClass72263.java.jsonl,func_1,testUserExistsReturnsCorrectBoolean,1,rename,474,23,497,1051.1,True
2026-05-24T14:02:47,in/test/TestClass16329.java.jsonl,func_1,testAddCoordinatesReturnsCorrectSum,1,rename,475,40,515,790.5,True
2026-05-24T14:05:51,in/test/TestClass1937.java.jsonl,func_1,testGetProxyBeanReturnsMicroserviceProxyBean,1,rename,442,27,469,761.0,True
2026-05-24T14:08:58,in/test/TestClass27991.java.jsonl,func_1,testAssignMetadataToElement,1,rename,491,30,521,1840.3,True
2026-05-24T14:12:01,in/test/TestClass29714.java.jsonl,func_1,testQueryAllUsersReturnsExpectedNames,1,rename,538,52,590,1865.7,True
2026-05-24T14:15:03,in/test/TestClass31291.java.jsonl,func_1,testSimplifyMolecularFormula,1,rename,462,33,495,820.6,True
2026-05-24T14:18:06,in/test/TestClass76709.java.jsonl,func_1,testShouldFindAndSetVirtualRouterProvider,1,rename,584,39,623,935.9,True
2026-05-24T14:21:11,in/test/TestClass11441.java.jsonl,func_1,testCreateGameWithMultipleUsers,1,rename,542,22,564,735.2,True
2026-05-24T14:24:25,in/test/TestClass16795.java.jsonl,func_1,testShouldReturnEntityClassFromNodeLabels,1,rename,597,60,657,985.9,True
2026-05-24T14:27:28,in/test/TestClass70472.java.jsonl,func_1,testScanTasksDetectsFixmeIssues,1,rename,607,37,644,1329.7,True
